事業コード,開発コード,部番,販社,SF-CODE,ランク,年月,経過月,月次使用数,累積販売台数
E1,M02,103-0,C,SF-103,A,202110,7,1,682
E1,M02,103-0,D,SF-103,A,202110,7,1,512
E1,M02,103-0,ALL,SF-103,A,202110,7,2,3410
E1,M02,103-1,A,SF-103,A,202110,7,2,1159
E1,M02,103-1,B,SF-103,A,202110,7,0,818
E1,M02,103-1,C,SF-103,A,202110,7,1,682
E1,M02,103-1,D,SF-103,A,202110,7,0,512
E1,M02,103-1,ALL,SF-103,A,202110,7,3,3410
E1,M02,103-0,A,SF-103,A,202111,8,3,1204
E1,M02,103-0,B,SF-103,A,202111,8,1,850
E1,M02,103-0,C,SF-103,A,202111,8,0,708
E1,M02,103-0,D,SF-103,A,202111,8,1,531
E1,M02,103-0,E,SF-103,A,202111,8,1,248
E1,M02,103-0,ALL,SF-103,A,202111,8,6,3540
E1,M02,103-1,A,SF-103,A,202111,8,1,1204
E1,M02,103-1,B,SF-103,A,202111,8,1,850
E1,M02,103-1,C,SF-103,A,202111,8,0,708
E1,M02,103-1,D,SF-103,A,202111,8,0,531
E1,M02,103-1,E,SF-103,A,202111,8,0,248
E1,M02,103-1,ALL,SF-103,A,202111,8,2,3540
E1,M02,103-0,A,SF-103,A,202112,9,2,1248
E1,M02,103-0,B,SF-103,A,202112,9,1,881
E1,M02,103-0,C,SF-103,A,202112,9,0,734
E1,M02,103-0,D,SF-103,A,202112,9,1,550
E1,M02,103-0,E,SF-103,A,202112,9,0,257
E1,M02,103-0,ALL,SF-103,A,202112,9,4,3670
E1,M02,103-1,A,SF-103,A,202112,9,2,1248
E1,M02,103-1,B,SF-103,A,202112,9,0,881
E1,M02,103-1,C,SF-103,A,202112,9,0,734
E1,M02,103-1,D,SF-103,A,202112,9,0,550
E1,M02,103-1,E,SF-103,A,202112,9,0,257
E1,M02,103-1,ALL,SF-103,A,202112,9,2,3670
E1,M02,103-0,A,SF-103,A,202201,10,2,1292
E1,M02,103-0,B,SF-103,A,202201,10,0,912
E1,M02,103-0,C,SF-103,A,202201,10,2,760
E1,M02,103-0,D,SF-103,A,202201,10,0,570
E1,M02,103-0,E,SF-103,A,202201,10,1,266
E1,M02,103-0,ALL,SF-103,A,202201,10,5,3800
E1,M02,103-1,A,SF-103,A,202201,10,0,1292
E1,M02,103-1,B,SF-103,A,202201,10,1,912
E1,M02,103-1,C,SF-103,A,202201,10,1,760
E1,M02,103-1,D,SF-103,A,202201,10,0,570
E1,M02,103-1,E,SF-103,A,202201,10,0,266
E1,M02,103-1,ALL,SF-103,A,202201,10,2,3800
E1,M02,103-0,A,SF-103,A,202202,11,0,1336
E1,M02,103-0,B,SF-103,A,202202,11,2,943
E1,M02,103-0,C,SF-103,A,202202,11,1,786
E1,M02,103-0,D,SF-103,A,202202,11,0,590
E1,M02,103-0,E,SF-103,A,202202,11,0,275
E1,M02,103-0,ALL,SF-103,A,202202,11,3,3930
E1,M02,103-1,A,SF-103,A,202202,11,2,1336
E1,M02,103-1,B,SF-103,A,202202,11,0,943
E1,M02,103-1,C,SF-103,A,202202,11,0,786
E1,M02,103-1,D,SF-103,A,202202,11,1,590
E1,M02,103-1,E,SF-103,A,202202,11,0,275
E1,M02,103-1,ALL,SF-103,A,202202,11,3,3930
E1,M02,103-0,A,SF-103,A,202203,12,2,1380
E1,M02,103-0,B,SF-103,A,202203,12,1,974
E1,M02,103-0,C,SF-103,A,202203,12,0,812
E1,M02,103-0,D,SF-103,A,202203,12,0,609
E1,M02,103-0,E,SF-103,A,202203,12,0,284
E1,M02,103-0,ALL,SF-103,A,202203,12,3,4060
E1,M02,103-1,A,SF-103,A,202203,12,2,1380
E1,M02,103-1,B,SF-103,A,202203,12,0,974
E1,M02,103-1,C,SF-103,A,202203,12,0,812
E1,M02,103-1,D,SF-103,A,202203,12,0,609
E1,M02,103-1,E,SF-103,A,202203,12,0,284
E1,M02,103-1,ALL,SF-103,A,202203,12,2,4060
E1,M02,103-0,A,SF-103,A,202204,13,0,1425
E1,M02,103-0,B,SF-103,A,202204,13,2,1006
E1,M02,103-0,C,SF-103,A,202204,13,2,838
E1,M02,103-0,D,SF-103,A,202204,13,1,628
E1,M02,103-0,E,SF-103,A,202204,13,0,293
E1,M02,103-0,ALL,SF-103,A,202204,13,5,4190
E1,M02,103-1,A,SF-103,A,202204,13,1,1425
E1,M02,103-1,B,SF-103,A,202204,13,0,1006
E1,M02,103-1,C,SF-103,A,202204,13,0,838
E1,M02,103-1,D,SF-103,A,202204,13,2,628
E1,M02,103-1,E,SF-103,A,202204,13,0,293
E1,M02,103-1,ALL,SF-103,A,202204,13,3,4190
E1,M02,103-0,A,SF-103,A,202205,14,1,1469
E1,M02,103-0,B,SF-103,A,202205,14,0,1037
E1,M02,103-0,C,SF-103,A,202205,14,2,864
E1,M02,103-0,D,SF-103,A,202205,14,0,648
E1,M02,103-0,E,SF-103,A,202205,14,1,302
E1,M02,103-0,ALL,SF-103,A,202205,14,4,4320
E1,M02,103-1,A,SF-103,A,202205,14,1,1469
E1,M02,103-1,B,SF-103,A,202205,14,0,1037
E1,M02,103-1,C,SF-103,A,202205,14,2,864
E1,M02,103-1,D,SF-103,A,202205,14,0,648
E1,M02,103-1,E,SF-103,A,202205,14,1,302
E1,M02,103-1,ALL,SF-103,A,202205,14,4,4320
E1,M02,103-0,A,SF-103,A,202206,15,0,1513
E1,M02,103-0,B,SF-103,A,202206,15,0,1068
E1,M02,103-0,C,SF-103,A,202206,15,2,890
E1,M02,103-0,D,SF-103,A,202206,15,0,668
E1,M02,103-0,E,SF-103,A,202206,15,0,312
E1,M02,103-0,ALL,SF-103,A,202206,15,2,4450
E1,M02,103-1,A,SF-103,A,202206,15,0,1513
E1,M02,103-1,B,SF-103,A,202206,15,0,1068
E1,M02,103-1,C,SF-103,A,202206,15,0,890
E1,M02,103-1,D,SF-103,A,202206,15,1,668
E1,M02,103-1,E,SF-103,A,202206,15,1,312
E1,M02,103-1,ALL,SF-103,A,202206,15,2,4450
E1,M02,103-0,A,SF-103,A,202207,16,0,1557
E1,M02,103-0,B,SF-103,A,202207,16,0,1099
E1,M02,103-0,C,SF-103,A,202207,16,0,916
E1,M02,103-0,D,SF-103,A,202207,16,1,687
E1,M02,103-0,E,SF-103,A,202207,16,0,321
E1,M02,103-0,ALL,SF-103,A,202207,16,1,4580
E1,M02,103-1,A,SF-103,A,202207,16,1,1557
E1,M02,103-1,B,SF-103,A,202207,16,0,1099
E1,M02,103-1,C,SF-103,A,202207,16,0,916
E1,M02,103-1,D,SF-103,A,202207,16,1,687
E1,M02,103-1,E,SF-103,A,202207,16,1,321
E1,M02,103-1,ALL,SF-103,A,202207,16,3,4580
E1,M02,103-0,A,SF-103,A,202208,17,2,1601
E1,M02,103-0,B,SF-103,A,202208,17,2,1130
E1,M02,103-0,C,SF-103,A,202208,17,1,942
E1,M02,103-0,D,SF-103,A,202208,17,0,706
E1,M02,103-0,E,SF-103,A,202208,17,0,330
E1,M02,103-0,ALL,SF-103,A,202208,17,5,4710
E1,M02,103-1,A,SF-103,A,202208,17,0,1601
E1,M02,103-1,B,SF-103,A,202208,17,0,1130
E1,M02,103-1,C,SF-103,A,202208,17,1,942
E1,M02,103-1,D,SF-103,A,202208,17,0,706
E1,M02,103-1,E,SF-103,A,202208,17,0,330
E1,M02,103-1,ALL,SF-103,A,202208,17,1,4710
E1,M02,103-0,A,SF-103,A,202209,18,0,1646
E1,M02,103-0,B,SF-103,A,202209,18,0,1162
E1,M02,103-0,C,SF-103,A,202209,18,1,968
E1,M02,103-0,D,SF-103,A,202209,18,0,726
E1,M02,103-0,E,SF-103,A,202209,18,1,339
E1,M02,103-0,ALL,SF-103,A,202209,18,2,4840
E1,M02,103-1,A,SF-103,A,202209,18,2,1646
E1,M02,103-1,B,SF-103,A,202209,18,2,1162
E1,M02,103-1,C,SF-103,A,202209,18,1,968
E1,M02,103-1,D,SF-103,A,202209,18,0,726
E1,M02,103-1,E,SF-103,A,202209,18,0,339
E1,M02,103-1,ALL,SF-103,A,202209,18,5,4840
E1,M02,103-0,A,SF-103,A,202210,19,0,1690
E1,M02,103-0,B,SF-103,A,202210,19,1,1193
E1,M02,103-0,C,SF-103,A,202210,19,1,994
E1,M02,103-0,D,SF-103,A,202210,19,0,746
E1,M02,103-0,E,SF-103,A,202210,19,0,348
E1,M02,103-0,ALL,SF-103,A,202210,19,2,4970
E1,M02,103-1,A,SF-103,A,202210,19,2,1690
E1,M02,103-1,B,SF-103,A,202210,19,0,1193
E1,M02,103-1,C,SF-103,A,202210,19,0,994
E1,M02,103-1,D,SF-103,A,202210,19,1,746
E1,M02,103-1,E,SF-103,A,202210,19,0,348
E1,M02,103-1,ALL,SF-103,A,202210,19,3,4970
E1,M02,103-0,A,SF-103,A,202211,20,1,1734
E1,M02,103-0,B,SF-103,A,202211,20,0,1224
E1,M02,103-0,C,SF-103,A,202211,20,1,1020
E1,M02,103-0,D,SF-103,A,202211,20,1,765
E1,M02,103-0,E,SF-103,A,202211,20,0,357
E1,M02,103-0,ALL,SF-103,A,202211,20,3,5100
E1,M02,103-1,A,SF-103,A,202211,20,2,1734
E1,M02,103-1,B,SF-103,A,202211,20,1,1224
E1,M02,103-1,C,SF-103,A,202211,20,3,1020
E1,M02,103-1,D,SF-103,A,202211,20,0,765
E1,M02,103-1,E,SF-103,A,202211,20,0,357
E1,M02,103-1,ALL,SF-103,A,202211,20,6,5100
E1,M02,103-0,A,SF-103,A,202212,21,0,1778
E1,M02,103-0,B,SF-103,A,202212,21,2,1255
E1,M02,103-0,C,SF-103,A,202212,21,1,1046
E1,M02,103-0,D,SF-103,A,202212,21,2,784
E1,M02,103-0,E,SF-103,A,202212,21,0,366
E1,M02,103-0,ALL,SF-103,A,202212,21,5,5230
E1,M02,103-1,A,SF-103,A,202212,21,2,1778
E1,M02,103-1,B,SF-103,A,202212,21,0,1255
E1,M02,103-1,C,SF-103,A,202212,21,2,1046
E1,M02,103-1,D,SF-103,A,202212,21,0,784
E1,M02,103-1,E,SF-103,A,202212,21,1,366
E1,M02,103-1,ALL,SF-103,A,202212,21,5,5230
E1,M02,103-0,A,SF-103,A,202301,22,0,1822
E1,M02,103-0,B,SF-103,A,202301,22,0,1286
E1,M02,103-0,C,SF-103,A,202301,22,0,1072
E1,M02,103-0,D,SF-103,A,202301,22,0,804
E1,M02,103-0,E,SF-103,A,202301,22,0,375
E1,M02,103-0,ALL,SF-103,A,202301,22,0,5360
E1,M02,103-1,A,SF-103,A,202301,22,0,1822
E1,M02,103-1,B,SF-103,A,202301,22,0,1286
E1,M02,103-1,C,SF-103,A,202301,22,0,1072
E1,M02,103-1,D,SF-103,A,202301,22,1,804
E1,M02,103-1,E,SF-103,A,202301,22,1,375
E1,M02,103-1,ALL,SF-103,A,202301,22,2,5360
E1,M02,103-0,A,SF-103,A,202302,23,2,1867
E1,M02,103-0,B,SF-103,A,202302,23,1,1318
E1,M02,103-0,C,SF-103,A,202302,23,1,1098
E1,M02,103-0,D,SF-103,A,202302,23,1,824
E1,M02,103-0,E,SF-103,A,202302,23,1,384
E1,M02,103-0,ALL,SF-103,A,202302,23,6,5490
E1,M02,103-1,A,SF-103,A,202302,23,1,1867
E1,M02,103-1,B,SF-103,A,202302,23,1,1318
E1,M02,103-1,C,SF-103,A,202302,23,0,1098
E1,M02,103-1,D,SF-103,A,202302,23,0,824
E1,M02,103-1,E,SF-103,A,202302,23,0,384
E1,M02,103-1,ALL,SF-103,A,202302,23,2,5490
E1,M02,103-0,A,SF-103,A,202303,24,1,1911
E1,M02,103-0,B,SF-103,A,202303,24,2,1349
E1,M02,103-0,C,SF-103,A,202303,24,0,1124
E1,M02,103-0,D,SF-103,A,202303,24,1,843
E1,M02,103-0,E,SF-103,A,202303,24,0,393
E1,M02,103-0,ALL,SF-103,A,202303,24,4,5620
E1,M02,103-1,A,SF-103,A,202303,24,0,1911
E1,M02,103-1,B,SF-103,A,202303,24,2,1349
E1,M02,103-1,C,SF-103,A,202303,24,0,1124
E1,M02,103-1,D,SF-103,A,202303,24,0,843
E1,M02,103-1,E,SF-103,A,202303,24,1,393
E1,M02,103-1,ALL,SF-103,A,202303,24,3,5620
E1,M02,103-0,A,SF-103,A,202304,25,1,1955
E1,M02,103-0,B,SF-103,A,202304,25,0,1380
E1,M02,103-0,C,SF-103,A,202304,25,1,1150
E1,M02,103-0,D,SF-103,A,202304,25,1,862
E1,M02,103-0,E,SF-103,A,202304,25,0,403
E1,M02,103-0,ALL,SF-103,A,202304,25,3,5750
E1,M02,103-1,A,SF-103,A,202304,25,1,1955
E1,M02,103-1,B,SF-103,A,202304,25,0,1380
E1,M02,103-1,C,SF-103,A,202304,25,2,1150
E1,M02,103-1,D,SF-103,A,202304,25,0,862
E1,M02,103-1,E,SF-103,A,202304,25,1,403
E1,M02,103-1,ALL,SF-103,A,202304,25,4,5750
E1,M02,103-0,A,SF-103,A,202305,26,1,1999
E1,M02,103-0,B,SF-103,A,202305,26,0,1411
E1,M02,103-0,C,SF-103,A,202305,26,0,1176
E1,M02,103-0,D,SF-103,A,202305,26,0,882
E1,M02,103-0,E,SF-103,A,202305,26,0,412
E1,M02,103-0,ALL,SF-103,A,202305,26,1,5880
E1,M02,103-1,A,SF-103,A,202305,26,0,1999
E1,M02,103-1,B,SF-103,A,202305,26,2,1411
E1,M02,103-1,C,SF-103,A,202305,26,1,1176
E1,M02,103-1,D,SF-103,A,202305,26,0,882
E1,M02,103-1,E,SF-103,A,202305,26,1,412
E1,M02,103-1,ALL,SF-103,A,202305,26,4,5880
E1,M02,103-0,A,SF-103,A,202306,27,1,2043
E1,M02,103-0,B,SF-103,A,202306,27,1,1442
E1,M02,103-0,C,SF-103,A,202306,27,2,1202
E1,M02,103-0,D,SF-103,A,202306,27,0,902
E1,M02,103-0,E,SF-103,A,202306,27,0,421
E1,M02,103-0,ALL,SF-103,A,202306,27,4,6010
E1,M02,103-1,A,SF-103,A,202306,27,1,2043
E1,M02,103-1,B,SF-103,A,202306,27,0,1442
E1,M02,103-1,C,SF-103,A,202306,27,0,1202
E1,M02,103-1,D,SF-103,A,202306,27,0,902
E1,M02,103-1,E,SF-103,A,202306,27,0,421
E1,M02,103-1,ALL,SF-103,A,202306,27,1,6010
E1,M02,103-0,A,SF-103,A,202307,28,0,2088
E1,M02,103-0,B,SF-103,A,202307,28,1,1474
E1,M02,103-0,C,SF-103,A,202307,28,0,1228
E1,M02,103-0,D,SF-103,A,202307,28,0,921
E1,M02,103-0,E,SF-103,A,202307,28,0,430
E1,M02,103-0,ALL,SF-103,A,202307,28,1,6140
E1,M02,103-1,A,SF-103,A,202307,28,2,2088
E1,M02,103-1,B,SF-103,A,202307,28,1,1474
E1,M02,103-1,C,SF-103,A,202307,28,1,1228
E1,M02,103-1,D,SF-103,A,202307,28,0,921
E1,M02,103-1,E,SF-103,A,202307,28,0,430
E1,M02,103-1,ALL,SF-103,A,202307,28,4,6140
E1,M02,103-0,A,SF-103,A,202308,29,2,2132
E1,M02,103-0,B,SF-103,A,202308,29,1,1505
E1,M02,103-0,C,SF-103,A,202308,29,2,1254
E1,M02,103-0,D,SF-103,A,202308,29,0,940
E1,M02,103-0,E,SF-103,A,202308,29,0,439
E1,M02,103-0,ALL,SF-103,A,202308,29,5,6270
E1,M02,103-1,A,SF-103,A,202308,29,1,2132
E1,M02,103-1,B,SF-103,A,202308,29,2,1505
E1,M02,103-1,C,SF-103,A,202308,29,2,1254
E1,M02,103-1,D,SF-103,A,202308,29,1,940
E1,M02,103-1,E,SF-103,A,202308,29,0,439
E1,M02,103-1,ALL,SF-103,A,202308,29,6,6270
E1,M02,103-0,A,SF-103,A,202309,30,0,2176
E1,M02,103-0,B,SF-103,A,202309,30,1,1536
E1,M02,103-0,C,SF-103,A,202309,30,0,1280
E1,M02,103-0,D,SF-103,A,202309,30,0,960
E1,M02,103-0,E,SF-103,A,202309,30,1,448
E1,M02,103-0,ALL,SF-103,A,202309,30,2,6400
E1,M02,103-1,A,SF-103,A,202309,30,3,2176
E1,M02,103-1,B,SF-103,A,202309,30,0,1536
E1,M02,103-1,C,SF-103,A,202309,30,0,1280
E1,M02,103-1,D,SF-103,A,202309,30,0,960
E1,M02,103-1,E,SF-103,A,202309,30,0,448
E1,M02,103-1,ALL,SF-103,A,202309,30,3,6400
E1,M02,103-0,A,SF-103,A,202310,31,0,2220
E1,M02,103-0,B,SF-103,A,202310,31,1,1567
E1,M02,103-0,C,SF-103,A,202310,31,0,1306
E1,M02,103-0,D,SF-103,A,202310,31,1,980
E1,M02,103-0,E,SF-103,A,202310,31,1,457
E1,M02,103-0,ALL,SF-103,A,202310,31,3,6530
E1,M02,103-1,A,SF-103,A,202310,31,2,2220
E1,M02,103-1,B,SF-103,A,202310,31,3,1567
E1,M02,103-1,C,SF-103,A,202310,31,3,1306
E1,M02,103-1,D,SF-103,A,202310,31,0,980
E1,M02,103-1,E,SF-103,A,202310,31,0,457
E1,M02,103-1,ALL,SF-103,A,202310,31,8,6530
E1,M02,103-0,A,SF-103,A,202311,32,2,2264
E1,M02,103-0,B,SF-103,A,202311,32,1,1598
E1,M02,103-0,C,SF-103,A,202311,32,0,1332
E1,M02,103-0,D,SF-103,A,202311,32,0,999
E1,M02,103-0,E,SF-103,A,202311,32,0,466
E1,M02,103-0,ALL,SF-103,A,202311,32,3,6660
E1,M02,103-1,A,SF-103,A,202311,32,1,2264
E1,M02,103-1,B,SF-103,A,202311,32,0,1598
E1,M02,103-1,C,SF-103,A,202311,32,0,1332
E1,M02,103-1,D,SF-103,A,202311,32,1,999
E1,M02,103-1,E,SF-103,A,202311,32,1,466
E1,M02,103-1,ALL,SF-103,A,202311,32,3,6660
E1,M02,103-0,A,SF-103,A,202312,33,0,2309
E1,M02,103-0,B,SF-103,A,202312,33,0,1630
E1,M02,103-0,C,SF-103,A,202312,33,2,1358
E1,M02,103-0,D,SF-103,A,202312,33,0,1018
E1,M02,103-0,E,SF-103,A,202312,33,0,475
E1,M02,103-0,ALL,SF-103,A,202312,33,2,6790
E1,M02,103-1,A,SF-103,A,202312,33,4,2309
E1,M02,103-1,B,SF-103,A,202312,33,1,1630
E1,M02,103-1,C,SF-103,A,202312,33,1,1358
E1,M02,103-1,D,SF-103,A,202312,33,2,1018
E1,M02,103-1,E,SF-103,A,202312,33,0,475
E1,M02,103-1,ALL,SF-103,A,202312,33,8,6790
E1,M02,103-0,A,SF-103,A,202401,34,0,2353
E1,M02,103-0,B,SF-103,A,202401,34,0,1661
E1,M02,103-0,C,SF-103,A,202401,34,0,1384
E1,M02,103-0,D,SF-103,A,202401,34,0,1038
E1,M02,103-0,E,SF-103,A,202401,34,0,484
E1,M02,103-0,ALL,SF-103,A,202401,34,0,6920
E1,M02,103-1,A,SF-103,A,202401,34,3,2353
E1,M02,103-1,B,SF-103,A,202401,34,1,1661
E1,M02,103-1,C,SF-103,A,202401,34,1,1384
E1,M02,103-1,D,SF-103,A,202401,34,1,1038
E1,M02,103-1,E,SF-103,A,202401,34,0,484
E1,M02,103-1,ALL,SF-103,A,202401,34,6,6920
E1,M02,103-0,A,SF-103,A,202402,35,2,2397
E1,M02,103-0,B,SF-103,A,202402,35,1,1692
E1,M02,103-0,C,SF-103,A,202402,35,3,1410
E1,M02,103-0,D,SF-103,A,202402,35,2,1058
E1,M02,103-0,E,SF-103,A,202402,35,0,494
E1,M02,103-0,ALL,SF-103,A,202402,35,8,7050
E1,M02,103-1,A,SF-103,A,202402,35,0,2397
E1,M02,103-1,B,SF-103,A,202402,35,2,1692
E1,M02,103-1,C,SF-103,A,202402,35,1,1410
E1,M02,103-1,D,SF-103,A,202402,35,0,1058
E1,M02,103-1,E,SF-103,A,202402,35,1,494
E1,M02,103-1,ALL,SF-103,A,202402,35,4,7050
E1,M02,103-0,A,SF-103,A,202403,36,0,2441
E1,M02,103-0,B,SF-103,A,202403,36,1,1723
E1,M02,103-0,C,SF-103,A,202403,36,0,1436
E1,M02,103-0,D,SF-103,A,202403,36,0,1077
E1,M02,103-0,E,SF-103,A,202403,36,0,503
E1,M02,103-0,ALL,SF-103,A,202403,36,1,7180
E1,M02,103-1,A,SF-103,A,202403,36,0,2441
E1,M02,103-1,B,SF-103,A,202403,36,0,1723
E1,M02,103-1,C,SF-103,A,202403,36,0,1436
E1,M02,103-1,D,SF-103,A,202403,36,0,1077
E1,M02,103-1,E,SF-103,A,202403,36,1,503
E1,M02,103-1,ALL,SF-103,A,202403,36,1,7180
E1,M02,103-0,A,SF-103,A,202404,37,0,2485
E1,M02,103-0,B,SF-103,A,202404,37,3,1754
E1,M02,103-0,C,SF-103,A,202404,37,0,1462
E1,M02,103-0,D,SF-103,A,202404,37,2,1096
E1,M02,103-0,E,SF-103,A,202404,37,0,512
E1,M02,103-0,ALL,SF-103,A,202404,37,5,7310
E1,M02,103-1,A,SF-103,A,202404,37,1,2485
E1,M02,103-1,B,SF-103,A,202404,37,1,1754
E1,M02,103-1,C,SF-103,A,202404,37,1,1462
E1,M02,103-1,D,SF-103,A,202404,37,0,1096
E1,M02,103-1,E,SF-103,A,202404,37,1,512
E1,M02,103-1,ALL,SF-103,A,202404,37,4,7310
E1,M02,103-0,A,SF-103,A,202405,38,0,2530
E1,M02,103-0,B,SF-103,A,202405,38,1,1786
E1,M02,103-0,C,SF-103,A,202405,38,3,1488
E1,M02,103-0,D,SF-103,A,202405,38,1,1116
E1,M02,103-0,E,SF-103,A,202405,38,1,521
E1,M02,103-0,ALL,SF-103,A,202405,38,6,7440
E1,M02,103-1,A,SF-103,A,202405,38,0,2530
E1,M02,103-1,B,SF-103,A,202405,38,1,1786
E1,M02,103-1,C,SF-103,A,202405,38,1,1488
E1,M02,103-1,D,SF-103,A,202405,38,1,1116
E1,M02,103-1,E,SF-103,A,202405,38,0,521
E1,M02,103-1,ALL,SF-103,A,202405,38,3,7440
E1,M02,103-0,A,SF-103,A,202406,39,1,2574
E1,M02,103-0,B,SF-103,A,202406,39,2,1817
E1,M02,103-0,C,SF-103,A,202406,39,1,1514
E1,M02,103-0,D,SF-103,A,202406,39,0,1136
E1,M02,103-0,E,SF-103,A,202406,39,0,530
E1,M02,103-0,ALL,SF-103,A,202406,39,4,7570
E1,M02,103-1,A,SF-103,A,202406,39,2,2574
E1,M02,103-1,B,SF-103,A,202406,39,1,1817
E1,M02,103-1,C,SF-103,A,202406,39,0,1514
E1,M02,103-1,D,SF-103,A,202406,39,0,1136
E1,M02,103-1,E,SF-103,A,202406,39,0,530
E1,M02,103-1,ALL,SF-103,A,202406,39,3,7570
E1,M02,103-0,A,SF-103,A,202407,40,2,2618
E1,M02,103-0,B,SF-103,A,202407,40,2,1848
E1,M02,103-0,C,SF-103,A,202407,40,1,1540
E1,M02,103-0,D,SF-103,A,202407,40,0,1155
E1,M02,103-0,E,SF-103,A,202407,40,0,539
E1,M02,103-0,ALL,SF-103,A,202407,40,5,7700
E1,M02,103-1,A,SF-103,A,202407,40,3,2618
E1,M02,103-1,B,SF-103,A,202407,40,0,1848
E1,M02,103-1,C,SF-103,A,202407,40,2,1540
E1,M02,103-1,D,SF-103,A,202407,40,1,1155
E1,M02,103-1,E,SF-103,A,202407,40,0,539
E1,M02,103-1,ALL,SF-103,A,202407,40,6,7700
E1,M02,103-0,A,SF-103,A,202408,41,3,2662
E1,M02,103-0,B,SF-103,A,202408,41,0,1879
E1,M02,103-0,C,SF-103,A,202408,41,0,1566
E1,M02,103-0,D,SF-103,A,202408,41,1,1174
E1,M02,103-0,E,SF-103,A,202408,41,0,548
E1,M02,103-0,ALL,SF-103,A,202408,41,4,7830
E1,M02,103-1,A,SF-103,A,202408,41,4,2662
E1,M02,103-1,B,SF-103,A,202408,41,0,1879
E1,M02,103-1,C,SF-103,A,202408,41,1,1566
E1,M02,103-1,D,SF-103,A,202408,41,1,1174
E1,M02,103-1,E,SF-103,A,202408,41,0,548
E1,M02,103-1,ALL,SF-103,A,202408,41,6,7830
E1,M02,103-0,A,SF-103,A,202409,42,1,2706
E1,M02,103-0,B,SF-103,A,202409,42,1,1910
E1,M02,103-0,C,SF-103,A,202409,42,0,1592
E1,M02,103-0,D,SF-103,A,202409,42,1,1194
E1,M02,103-0,E,SF-103,A,202409,42,0,557
E1,M02,103-0,ALL,SF-103,A,202409,42,3,7960
E1,M02,103-1,A,SF-103,A,202409,42,3,2706
E1,M02,103-1,B,SF-103,A,202409,42,0,1910
E1,M02,103-1,C,SF-103,A,202409,42,3,1592
E1,M02,103-1,D,SF-103,A,202409,42,0,1194
E1,M02,103-1,E,SF-103,A,202409,42,0,557
E1,M02,103-1,ALL,SF-103,A,202409,42,6,7960
E1,M02,103-0,A,SF-103,A,202410,43,2,2751
E1,M02,103-0,B,SF-103,A,202410,43,1,1942
E1,M02,103-0,C,SF-103,A,202410,43,3,1618
E1,M02,103-0,D,SF-103,A,202410,43,0,1214
E1,M02,103-0,E,SF-103,A,202410,43,1,566
E1,M02,103-0,ALL,SF-103,A,202410,43,7,8090
E1,M02,103-1,A,SF-103,A,202410,43,1,2751
E1,M02,103-1,B,SF-103,A,202410,43,1,1942
E1,M02,103-1,C,SF-103,A,202410,43,5,1618
E1,M02,103-1,D,SF-103,A,202410,43,0,1214
E1,M02,103-1,E,SF-103,A,202410,43,0,566
E1,M02,103-1,ALL,SF-103,A,202410,43,7,8090
E1,M02,103-0,A,SF-103,A,202411,44,0,2795
E1,M02,103-0,B,SF-103,A,202411,44,2,1973
E1,M02,103-0,C,SF-103,A,202411,44,0,1644
E1,M02,103-0,D,SF-103,A,202411,44,1,1233
E1,M02,103-0,E,SF-103,A,202411,44,0,575
E1,M02,103-0,ALL,SF-103,A,202411,44,3,8220
E1,M02,103-1,A,SF-103,A,202411,44,1,2795
E1,M02,103-1,B,SF-103,A,202411,44,0,1973
E1,M02,103-1,C,SF-103,A,202411,44,3,1644
E1,M02,103-1,D,SF-103,A,202411,44,1,1233
E1,M02,103-1,E,SF-103,A,202411,44,1,575
E1,M02,103-1,ALL,SF-103,A,202411,44,6,8220
E1,M02,103-0,A,SF-103,A,202412,45,2,2839
E1,M02,103-0,B,SF-103,A,202412,45,1,2004
E1,M02,103-0,C,SF-103,A,202412,45,1,1670
E1,M02,103-0,D,SF-103,A,202412,45,0,1252
E1,M02,103-0,E,SF-103,A,202412,45,0,584
E1,M02,103-0,ALL,SF-103,A,202412,45,4,8350
E1,M02,103-1,A,SF-103,A,202412,45,0,2839
E1,M02,103-1,B,SF-103,A,202412,45,0,2004
E1,M02,103-1,C,SF-103,A,202412,45,0,1670
E1,M02,103-1,D,SF-103,A,202412,45,0,1252
E1,M02,103-1,E,SF-103,A,202412,45,1,584
E1,M02,103-1,ALL,SF-103,A,202412,45,1,8350
E1,M02,104-0,A,SF-104,A,202103,0,1,850
E1,M02,104-0,B,SF-104,A,202103,0,1,600
E1,M02,104-0,ALL,SF-104,A,202103,0,2,2500
E1,M02,104-1,A,SF-104,A,202103,0,1,850
E1,M02,104-1,D,SF-104,A,202103,0,1,375
E1,M02,104-1,ALL,SF-104,A,202103,0,2,2500
E1,M02,104-0,A,SF-104,A,202104,1,2,894
E1,M02,104-0,ALL,SF-104,A,202104,1,2,2630
E1,M02,104-1,A,SF-104,A,202104,1,1,894
E1,M02,104-1,D,SF-104,A,202104,1,1,394
E1,M02,104-1,ALL,SF-104,A,202104,1,2,2630
E1,M02,104-0,A,SF-104,A,202105,2,1,938
E1,M02,104-0,B,SF-104,A,202105,2,0,662
E1,M02,104-0,C,SF-104,A,202105,2,0,552
E1,M02,104-0,D,SF-104,A,202105,2,0,414
E1,M02,104-0,ALL,SF-104,A,202105,2,1,2760
E1,M02,104-1,A,SF-104,A,202105,2,1,938
