事業コード,開発コード,部番,販社,SF-CODE,ランク,年月,経過月,累積販売台数,月次使用数
E1,M04,103-0,C,SF-103,A,202310,28,1228,0.0
E1,M04,103-0,C,SF-103,A,202311,29,1254,0.0
E1,M04,103-0,C,SF-103,A,202312,30,1280,1.0
E1,M04,103-0,C,SF-103,A,202401,31,1306,0.0
E1,M04,103-0,C,SF-103,A,202402,32,1332,2.0
E1,M04,103-0,C,SF-103,A,202403,33,1358,0.0
E1,M04,103-0,C,SF-103,A,202404,34,1384,1.0
E1,M04,103-0,C,SF-103,A,202405,35,1410,1.0
E1,M04,103-0,C,SF-103,A,202406,36,1436,1.0
E1,M04,103-0,C,SF-103,A,202407,37,1462,3.0
E1,M04,103-0,C,SF-103,A,202408,38,1488,0.0
E1,M04,103-0,C,SF-103,A,202409,39,1514,0.0
E1,M04,103-0,C,SF-103,A,202410,40,1540,2.0
E1,M04,103-0,C,SF-103,A,202411,41,1566,1.0
E1,M04,103-0,D,SF-103,A,202107,1,394,1.0
E1,M04,103-0,D,SF-103,A,202108,2,414,1.0
E1,M04,103-0,D,SF-103,A,202109,3,434,0.0
E1,M04,103-0,D,SF-103,A,202110,4,453,1.0
E1,M04,103-0,D,SF-103,A,202111,5,472,0.0
E1,M04,103-0,D,SF-103,A,202112,6,492,1.0
E1,M04,103-0,D,SF-103,A,202201,7,512,0.0
E1,M04,103-0,D,SF-103,A,202202,8,531,2.0
E1,M04,103-0,D,SF-103,A,202203,9,550,1.0
E1,M04,103-0,D,SF-103,A,202204,10,570,0.0
E1,M04,103-0,D,SF-103,A,202205,11,590,1.0
E1,M04,103-0,D,SF-103,A,202206,12,609,0.0
E1,M04,103-0,D,SF-103,A,202207,13,628,1.0
E1,M04,103-0,D,SF-103,A,202208,14,648,0.0
E1,M04,103-0,D,SF-103,A,202209,15,668,0.0
E1,M04,103-0,D,SF-103,A,202210,16,687,0.0
E1,M04,103-0,D,SF-103,A,202211,17,706,0.0
E1,M04,103-0,D,SF-103,A,202212,18,726,0.0
E1,M04,103-0,D,SF-103,A,202301,19,746,0.0
E1,M04,103-0,D,SF-103,A,202302,20,765,1.0
E1,M04,103-0,D,SF-103,A,202303,21,784,0.0
E1,M04,103-0,D,SF-103,A,202304,22,804,0.0
E1,M04,103-0,D,SF-103,A,202305,23,824,0.0
E1,M04,103-0,D,SF-103,A,202306,24,843,1.0
E1,M04,103-0,D,SF-103,A,202307,25,862,0.0
E1,M04,103-0,D,SF-103,A,202308,26,882,1.0
E1,M04,103-0,D,SF-103,A,202309,27,902,1.0
E1,M04,103-0,D,SF-103,A,202310,28,921,2.0
E1,M04,103-0,D,SF-103,A,202311,29,940,0.0
E1,M04,103-0,D,SF-103,A,202312,30,960,1.0
E1,M04,103-0,D,SF-103,A,202401,31,980,1.0
E1,M04,103-0,D,SF-103,A,202402,32,999,0.0
E1,M04,103-0,D,SF-103,A,202403,33,1018,1.0
E1,M04,103-0,D,SF-103,A,202404,34,1038,0.0
E1,M04,103-0,D,SF-103,A,202405,35,1058,2.0
E1,M04,103-0,D,SF-103,A,202406,36,1077,0.0
E1,M04,103-0,D,SF-103,A,202407,37,1096,1.0
E1,M04,103-0,D,SF-103,A,202408,38,1116,1.0
E1,M04,103-0,D,SF-103,A,202409,39,1136,1.0
E1,M04,103-0,D,SF-103,A,202410,40,1155,0.0
E1,M04,103-0,E,SF-103,A,202202,8,248,1.0
E1,M04,103-0,E,SF-103,A,202203,9,257,0.0
E1,M04,103-0,E,SF-103,A,202204,10,266,0.0
E1,M04,103-0,E,SF-103,A,202205,11,275,1.0
E1,M04,103-0,E,SF-103,A,202206,12,284,0.0
E1,M04,103-0,E,SF-103,A,202207,13,293,0.0
E1,M04,103-0,E,SF-103,A,202208,14,302,0.0
E1,M04,103-0,E,SF-103,A,202209,15,312,0.0
E1,M04,103-0,E,SF-103,A,202210,16,321,0.0
E1,M04,103-0,E,SF-103,A,202211,17,330,0.0
E1,M04,103-0,E,SF-103,A,202212,18,339,0.0
E1,M04,103-0,E,SF-103,A,202301,19,348,0.0
E1,M04,103-0,E,SF-103,A,202302,20,357,1.0
E1,M04,103-0,E,SF-103,A,202303,21,366,0.0
E1,M04,103-0,E,SF-103,A,202304,22,375,0.0
E1,M04,103-0,E,SF-103,A,202305,23,384,0.0
E1,M04,103-0,E,SF-103,A,202306,24,393,1.0
E1,M04,103-0,E,SF-103,A,202307,25,403,1.0
E1,M04,103-0,E,SF-103,A,202308,26,412,2.0
E1,M04,103-0,E,SF-103,A,202309,27,421,0.0
E1,M04,103-0,E,SF-103,A,202310,28,430,0.0
E1,M04,103-0,E,SF-103,A,202311,29,439,1.0
E1,M04,103-0,E,SF-103,A,202312,30,448,0.0
E1,M04,103-0,E,SF-103,A,202401,31,457,0.0
E1,M04,103-0,E,SF-103,A,202402,32,466,1.0
E1,M04,103-0,E,SF-103,A,202403,33,475,1.0
E1,M04,103-0,E,SF-103,A,202404,34,484,1.0
E1,M04,103-0,E,SF-103,A,202405,35,494,1.0
E1,M04,103-0,E,SF-103,A,202406,36,503,1.0
E1,M04,103-0,E,SF-103,A,202407,37,512,1.0
E1,M04,103-0,E,SF-103,A,202408,38,521,0.0
E1,M04,103-0,E,SF-103,A,202409,39,530,0.0
E1,M04,103-0,E,SF-103,A,202410,40,539,0.0
E1,M04,103-0,E,SF-103,A,202411,41,548,0.0
E1,M04,103-0,E,SF-103,A,202412,42,557,0.0
E1,M04,103-1,A,SF-103,A,202106,0,850,1.0
E1,M04,103-1,A,SF-103,A,202108,2,938,1.0
E1,M04,103-1,A,SF-103,A,202109,3,983,3.0
E1,M04,103-1,A,SF-103,A,202110,4,1027,1.0
E1,M04,103-1,A,SF-103,A,202111,5,1071,0.0
E1,M04,103-1,A,SF-103,A,202112,6,1115,0.0
E1,M04,103-1,A,SF-103,A,202201,7,1159,0.0
E1,M04,103-1,A,SF-103,A,202202,8,1204,1.0
E1,M04,103-1,A,SF-103,A,202203,9,1248,1.0
E1,M04,103-1,A,SF-103,A,202204,10,1292,2.0
E1,M04,103-1,A,SF-103,A,202205,11,1336,1.0
E1,M04,103-1,A,SF-103,A,202206,12,1380,2.0
E1,M04,103-1,A,SF-103,A,202207,13,1425,3.0
E1,M04,103-1,A,SF-103,A,202208,14,1469,0.0
E1,M04,103-1,A,SF-103,A,202209,15,1513,0.0
E1,M04,103-1,A,SF-103,A,202210,16,1557,1.0
E1,M04,103-1,A,SF-103,A,202211,17,1601,1.0
E1,M04,103-1,A,SF-103,A,202212,18,1646,1.0
E1,M04,103-1,A,SF-103,A,202301,19,1690,2.0
E1,M04,103-1,A,SF-103,A,202302,20,1734,1.0
E1,M04,103-1,A,SF-103,A,202303,21,1778,0.0
E1,M04,103-1,A,SF-103,A,202304,22,1822,4.0
E1,M04,103-1,A,SF-103,A,202305,23,1867,1.0
E1,M04,103-1,A,SF-103,A,202306,24,1911,0.0
E1,M04,103-1,A,SF-103,A,202307,25,1955,1.0
E1,M04,103-1,A,SF-103,A,202308,26,1999,1.0
E1,M04,103-1,A,SF-103,A,202309,27,2043,0.0
E1,M04,103-1,A,SF-103,A,202310,28,2088,1.0
E1,M04,103-1,A,SF-103,A,202311,29,2132,2.0
E1,M04,103-1,A,SF-103,A,202312,30,2176,2.0
E1,M04,103-1,A,SF-103,A,202401,31,2220,1.0
E1,M04,103-1,A,SF-103,A,202402,32,2264,0.0
E1,M04,103-1,A,SF-103,A,202403,33,2309,2.0
E1,M04,103-1,A,SF-103,A,202404,34,2353,0.0
E1,M04,103-1,A,SF-103,A,202405,35,2397,1.0
E1,M04,103-1,A,SF-103,A,202406,36,2441,1.0
E1,M04,103-1,A,SF-103,A,202407,37,2485,0.0
E1,M04,103-1,A,SF-103,A,202408,38,2530,1.0
E1,M04,103-1,A,SF-103,A,202409,39,2574,1.0
E1,M04,103-1,A,SF-103,A,202410,40,2618,1.0
E1,M04,103-1,A,SF-103,A,202411,41,2662,2.0
E1,M04,103-1,A,SF-103,A,202412,42,2706,3.0
E1,M04,103-1,ALL,SF-103,A,202106,0,2500,3.0
E1,M04,103-1,ALL,SF-103,A,202107,1,2630,1.0
E1,M04,103-1,ALL,SF-103,A,202108,2,2760,1.0
E1,M04,103-1,ALL,SF-103,A,202109,3,2890,4.0
E1,M04,103-1,ALL,SF-103,A,202110,4,3020,1.0
E1,M04,103-1,ALL,SF-103,A,202111,5,3150,0.0
E1,M04,103-1,ALL,SF-103,A,202112,6,3280,3.0
E1,M04,103-1,ALL,SF-103,A,202201,7,3410,1.0
E1,M04,103-1,ALL,SF-103,A,202202,8,3540,3.0
E1,M04,103-1,ALL,SF-103,A,202203,9,3670,2.0
E1,M04,103-1,ALL,SF-103,A,202204,10,3800,5.0
E1,M04,103-1,ALL,SF-103,A,202205,11,3930,3.0
E1,M04,103-1,ALL,SF-103,A,202206,12,4060,7.0
E1,M04,103-1,ALL,SF-103,A,202207,13,4190,5.0
E1,M04,103-1,ALL,SF-103,A,202208,14,4320,5.0
E1,M04,103-1,ALL,SF-103,A,202209,15,4450,4.0
E1,M04,103-1,ALL,SF-103,A,202210,16,4580,2.0
E1,M04,103-1,ALL,SF-103,A,202211,17,4710,4.0
E1,M04,103-1,ALL,SF-103,A,202212,18,4840,1.0
E1,M04,103-1,ALL,SF-103,A,202301,19,4970,5.0
E1,M04,103-1,ALL,SF-103,A,202302,20,5100,5.0
E1,M04,103-1,ALL,SF-103,A,202303,21,5230,6.0
E1,M04,103-1,ALL,SF-103,A,202304,22,5360,8.0
E1,M04,103-1,ALL,SF-103,A,202305,23,5490,4.0
E1,M04,103-1,ALL,SF-103,A,202306,24,5620,1.0
E1,M04,103-1,ALL,SF-103,A,202307,25,5750,3.0
E1,M04,103-1,ALL,SF-103,A,202308,26,5880,6.0
E1,M04,103-1,ALL,SF-103,A,202309,27,6010,5.0
E1,M04,103-1,ALL,SF-103,A,202310,28,6140,7.0
E1,M04,103-1,ALL,SF-103,A,202311,29,6270,3.0
E1,M04,103-1,ALL,SF-103,A,202312,30,6400,3.0
E1,M04,103-1,ALL,SF-103,A,202401,31,6530,3.0
E1,M04,103-1,ALL,SF-103,A,202402,32,6660,4.0
E1,M04,103-1,ALL,SF-103,A,202403,33,6790,4.0
E1,M04,103-1,ALL,SF-103,A,202404,34,6920,3.0
E1,M04,103-1,ALL,SF-103,A,202405,35,7050,4.0
E1,M04,103-1,ALL,SF-103,A,202406,36,7180,1.0
E1,M04,103-1,ALL,SF-103,A,202407,37,7310,3.0
E1,M04,103-1,ALL,SF-103,A,202408,38,7440,4.0
E1,M04,103-1,ALL,SF-103,A,202409,39,7570,6.0
E1,M04,103-1,ALL,SF-103,A,202410,40,7700,5.0
E1,M04,103-1,ALL,SF-103,A,202411,41,7830,6.0
E1,M04,103-1,ALL,SF-103,A,202412,42,7960,4.0
E1,M04,103-1,B,SF-103,A,202106,0,600,1.0
E1,M04,103-1,B,SF-103,A,202107,1,631,1.0
E1,M04,103-1,B,SF-103,A,202108,2,662,0.0
E1,M04,103-1,B,SF-103,A,202109,3,694,0.0
E1,M04,103-1,B,SF-103,A,202110,4,725,0.0
E1,M04,103-1,B,SF-103,A,202111,5,756,0.0
E1,M04,103-1,B,SF-103,A,202112,6,787,2.0
E1,M04,103-1,B,SF-103,A,202201,7,818,0.0
E1,M04,103-1,B,SF-103,A,202202,8,850,0.0
E1,M04,103-1,B,SF-103,A,202203,9,881,1.0
E1,M04,103-1,B,SF-103,A,202204,10,912,0.0
E1,M04,103-1,B,SF-103,A,202205,11,943,0.0
E1,M04,103-1,B,SF-103,A,202206,12,974,1.0
E1,M04,103-1,B,SF-103,A,202207,13,1006,0.0
E1,M04,103-1,B,SF-103,A,202208,14,1037,1.0
E1,M04,103-1,B,SF-103,A,202209,15,1068,2.0
E1,M04,103-1,B,SF-103,A,202210,16,1099,0.0
E1,M04,103-1,B,SF-103,A,202211,17,1130,2.0
E1,M04,103-1,B,SF-103,A,202212,18,1162,0.0
E1,M04,103-1,B,SF-103,A,202301,19,1193,1.0
E1,M04,103-1,B,SF-103,A,202302,20,1224,1.0
E1,M04,103-1,B,SF-103,A,202303,21,1255,2.0
E1,M04,103-1,B,SF-103,A,202304,22,1286,1.0
E1,M04,103-1,B,SF-103,A,202305,23,1318,1.0
E1,M04,103-1,B,SF-103,A,202306,24,1349,0.0
E1,M04,103-1,B,SF-103,A,202307,25,1380,2.0
E1,M04,103-1,B,SF-103,A,202308,26,1411,1.0
E1,M04,103-1,B,SF-103,A,202309,27,1442,1.0
E1,M04,103-1,B,SF-103,A,202310,28,1474,2.0
E1,M04,103-1,B,SF-103,A,202311,29,1505,0.0
E1,M04,103-1,B,SF-103,A,202312,30,1536,0.0
E1,M04,103-1,B,SF-103,A,202401,31,1567,0.0
E1,M04,103-1,B,SF-103,A,202402,32,1598,1.0
E1,M04,103-1,B,SF-103,A,202403,33,1630,1.0
E1,M04,103-1,B,SF-103,A,202404,34,1661,1.0
E1,M04,103-1,B,SF-103,A,202405,35,1692,1.0
E1,M04,103-1,B,SF-103,A,202406,36,1723,0.0
E1,M04,103-1,B,SF-103,A,202407,37,1754,1.0
E1,M04,103-1,B,SF-103,A,202408,38,1786,1.0
E1,M04,103-1,B,SF-103,A,202409,39,1817,4.0
E1,M04,103-1,B,SF-103,A,202410,40,1848,1.0
E1,M04,103-1,B,SF-103,A,202411,41,1879,2.0
E1,M04,103-1,B,SF-103,A,202412,42,1910,1.0
E1,M04,103-1,C,SF-103,A,202106,0,500,1.0
E1,M04,103-1,C,SF-103,A,202108,2,552,0.0
E1,M04,103-1,C,SF-103,A,202109,3,578,0.0
E1,M04,103-1,C,SF-103,A,202110,4,604,0.0
E1,M04,103-1,C,SF-103,A,202111,5,630,0.0
E1,M04,103-1,C,SF-103,A,202112,6,656,0.0
E1,M04,103-1,C,SF-103,A,202201,7,682,1.0
E1,M04,103-1,C,SF-103,A,202202,8,708,1.0
E1,M04,103-1,C,SF-103,A,202203,9,734,0.0
E1,M04,103-1,C,SF-103,A,202204,10,760,1.0
E1,M04,103-1,C,SF-103,A,202205,11,786,0.0
E1,M04,103-1,C,SF-103,A,202206,12,812,1.0
E1,M04,103-1,C,SF-103,A,202207,13,838,2.0
E1,M04,103-1,C,SF-103,A,202208,14,864,2.0
E1,M04,103-1,C,SF-103,A,202209,15,890,1.0
E1,M04,103-1,C,SF-103,A,202210,16,916,0.0
E1,M04,103-1,C,SF-103,A,202211,17,942,1.0
E1,M04,103-1,C,SF-103,A,202212,18,968,0.0
E1,M04,103-1,C,SF-103,A,202301,19,994,2.0
E1,M04,103-1,C,SF-103,A,202302,20,1020,2.0
E1,M04,103-1,C,SF-103,A,202303,21,1046,1.0
E1,M04,103-1,C,SF-103,A,202304,22,1072,1.0
E1,M04,103-1,C,SF-103,A,202305,23,1098,1.0
E1,M04,103-1,C,SF-103,A,202306,24,1124,0.0
E1,M04,103-1,C,SF-103,A,202307,25,1150,0.0
E1,M04,103-1,C,SF-103,A,202308,26,1176,0.0
E1,M04,103-1,C,SF-103,A,202309,27,1202,2.0
E1,M04,103-1,C,SF-103,A,202310,28,1228,3.0
E1,M04,103-1,C,SF-103,A,202311,29,1254,1.0
E1,M04,103-1,C,SF-103,A,202312,30,1280,0.0
E1,M04,103-1,C,SF-103,A,202401,31,1306,2.0
E1,M04,103-1,C,SF-103,A,202402,32,1332,0.0
E1,M04,103-1,C,SF-103,A,202403,33,1358,0.0
E1,M04,103-1,C,SF-103,A,202404,34,1384,0.0
E1,M04,103-1,C,SF-103,A,202405,35,1410,2.0
E1,M04,103-1,C,SF-103,A,202406,36,1436,0.0
E1,M04,103-1,C,SF-103,A,202407,37,1462,0.0
E1,M04,103-1,C,SF-103,A,202408,38,1488,2.0
E1,M04,103-1,C,SF-103,A,202409,39,1514,0.0
E1,M04,103-1,C,SF-103,A,202410,40,1540,3.0
E1,M04,103-1,C,SF-103,A,202411,41,1566,1.0
E1,M04,103-1,D,SF-103,A,202108,2,414,0.0
E1,M04,103-1,D,SF-103,A,202109,3,434,1.0
E1,M04,103-1,D,SF-103,A,202110,4,453,0.0
E1,M04,103-1,D,SF-103,A,202111,5,472,0.0
E1,M04,103-1,D,SF-103,A,202112,6,492,1.0
E1,M04,103-1,D,SF-103,A,202201,7,512,0.0
E1,M04,103-1,D,SF-103,A,202202,8,531,1.0
E1,M04,103-1,D,SF-103,A,202203,9,550,0.0
E1,M04,103-1,D,SF-103,A,202204,10,570,2.0
E1,M04,103-1,D,SF-103,A,202205,11,590,1.0
E1,M04,103-1,D,SF-103,A,202206,12,609,2.0
E1,M04,103-1,D,SF-103,A,202207,13,628,0.0
E1,M04,103-1,D,SF-103,A,202208,14,648,2.0
E1,M04,103-1,D,SF-103,A,202209,15,668,1.0
E1,M04,103-1,D,SF-103,A,202210,16,687,1.0
E1,M04,103-1,D,SF-103,A,202211,17,706,0.0
E1,M04,103-1,D,SF-103,A,202212,18,726,0.0
E1,M04,103-1,D,SF-103,A,202301,19,746,0.0
E1,M04,103-1,D,SF-103,A,202302,20,765,0.0
E1,M04,103-1,D,SF-103,A,202303,21,784,3.0
E1,M04,103-1,D,SF-103,A,202304,22,804,1.0
E1,M04,103-1,D,SF-103,A,202305,23,824,0.0
E1,M04,103-1,D,SF-103,A,202306,24,843,1.0
E1,M04,103-1,D,SF-103,A,202307,25,862,0.0
E1,M04,103-1,D,SF-103,A,202308,26,882,4.0
E1,M04,103-1,D,SF-103,A,202309,27,902,1.0
E1,M04,103-1,D,SF-103,A,202310,28,921,0.0
E1,M04,103-1,D,SF-103,A,202311,29,940,0.0
E1,M04,103-1,D,SF-103,A,202312,30,960,0.0
E1,M04,103-1,D,SF-103,A,202401,31,980,0.0
E1,M04,103-1,D,SF-103,A,202402,32,999,1.0
E1,M04,103-1,D,SF-103,A,202403,33,1018,1.0
E1,M04,103-1,D,SF-103,A,202404,34,1038,2.0
E1,M04,103-1,D,SF-103,A,202405,35,1058,0.0
E1,M04,103-1,D,SF-103,A,202406,36,1077,0.0
E1,M04,103-1,D,SF-103,A,202407,37,1096,1.0
E1,M04,103-1,D,SF-103,A,202408,38,1116,0.0
E1,M04,103-1,D,SF-103,A,202409,39,1136,1.0
E1,M04,103-1,D,SF-103,A,202410,40,1155,0.0
E1,M04,103-1,E,SF-103,A,202202,8,248,0.0
E1,M04,103-1,E,SF-103,A,202203,9,257,0.0
E1,M04,103-1,E,SF-103,A,202204,10,266,0.0
E1,M04,103-1,E,SF-103,A,202205,11,275,1.0
E1,M04,103-1,E,SF-103,A,202206,12,284,1.0
E1,M04,103-1,E,SF-103,A,202207,13,293,0.0
E1,M04,103-1,E,SF-103,A,202208,14,302,0.0
E1,M04,103-1,E,SF-103,A,202209,15,312,0.0
E1,M04,103-1,E,SF-103,A,202210,16,321,0.0
E1,M04,103-1,E,SF-103,A,202211,17,330,0.0
E1,M04,103-1,E,SF-103,A,202212,18,339,0.0
E1,M04,103-1,E,SF-103,A,202301,19,348,0.0
E1,M04,103-1,E,SF-103,A,202302,20,357,1.0
E1,M04,103-1,E,SF-103,A,202303,21,366,0.0
E1,M04,103-1,E,SF-103,A,202304,22,375,1.0
E1,M04,103-1,E,SF-103,A,202305,23,384,1.0
E1,M04,103-1,E,SF-103,A,202306,24,393,0.0
E1,M04,103-1,E,SF-103,A,202307,25,403,0.0
E1,M04,103-1,E,SF-103,A,202308,26,412,0.0
E1,M04,103-1,E,SF-103,A,202309,27,421,1.0
E1,M04,103-1,E,SF-103,A,202310,28,430,1.0
E1,M04,103-1,E,SF-103,A,202311,29,439,0.0
E1,M04,103-1,E,SF-103,A,202312,30,448,1.0
E1,M04,103-1,E,SF-103,A,202401,31,457,0.0
E1,M04,103-1,E,SF-103,A,202402,32,466,2.0
E1,M04,103-1,E,SF-103,A,202403,33,475,0.0
E1,M04,103-1,E,SF-103,A,202404,34,484,0.0
E1,M04,103-1,E,SF-103,A,202405,35,494,0.0
E1,M04,103-1,E,SF-103,A,202406,36,503,0.0
E1,M04,103-1,E,SF-103,A,202407,37,512,1.0
E1,M04,103-1,E,SF-103,A,202408,38,521,0.0
E1,M04,103-1,E,SF-103,A,202409,39,530,0.0
E1,M04,103-1,E,SF-103,A,202410,40,539,0.0
E1,M04,103-1,E,SF-103,A,202411,41,548,1.0
E1,M04,103-1,E,SF-103,A,202412,42,557,0.0
E1,M04,104-0,A,SF-104,A,202106,0,850,4.0
E1,M04,104-0,A,SF-104,A,202107,1,894,6.0
E1,M04,104-0,A,SF-104,A,202108,2,938,2.0
E1,M04,104-0,A,SF-104,A,202109,3,983,1.0
E1,M04,104-0,A,SF-104,A,202110,4,1027,6.0
E1,M04,104-0,A,SF-104,A,202111,5,1071,1.0
E1,M04,104-0,A,SF-104,A,202112,6,1115,5.0
E1,M04,104-0,A,SF-104,A,202201,7,1159,4.0
E1,M04,104-0,A,SF-104,A,202202,8,1204,2.0
E1,M04,104-0,A,SF-104,A,202203,9,1248,2.0
E1,M04,104-0,A,SF-104,A,202204,10,1292,5.0
E1,M04,104-0,A,SF-104,A,202205,11,1336,1.0
E1,M04,104-0,A,SF-104,A,202206,12,1380,0.0
E1,M04,104-0,A,SF-104,A,202207,13,1425,7.0
E1,M04,104-0,A,SF-104,A,202208,14,1469,5.0
E1,M04,104-0,A,SF-104,A,202209,15,1513,5.0
E1,M04,104-0,A,SF-104,A,202210,16,1557,4.0
E1,M04,104-0,A,SF-104,A,202211,17,1601,5.0
E1,M04,104-0,A,SF-104,A,202212,18,1646,3.0
E1,M04,104-0,A,SF-104,A,202301,19,1690,3.0
E1,M04,104-0,A,SF-104,A,202302,20,1734,1.0
E1,M04,104-0,A,SF-104,A,202303,21,1778,4.0
E1,M04,104-0,A,SF-104,A,202304,22,1822,7.0
E1,M04,104-0,A,SF-104,A,202305,23,1867,4.0
E1,M04,104-0,A,SF-104,A,202306,24,1911,6.0
E1,M04,104-0,A,SF-104,A,202307,25,1955,6.0
E1,M04,104-0,A,SF-104,A,202308,26,1999,9.0
E1,M04,104-0,A,SF-104,A,202309,27,2043,6.0
E1,M04,104-0,A,SF-104,A,202310,28,2088,4.0
E1,M04,104-0,A,SF-104,A,202311,29,2132,7.0
E1,M04,104-0,A,SF-104,A,202312,30,2176,9.0
E1,M04,104-0,A,SF-104,A,202401,31,2220,8.0
E1,M04,104-0,A,SF-104,A,202402,32,2264,4.0
E1,M04,104-0,A,SF-104,A,202403,33,2309,9.0
E1,M04,104-0,A,SF-104,A,202404,34,2353,7.0
E1,M04,104-0,A,SF-104,A,202405,35,2397,7.0
E1,M04,104-0,A,SF-104,A,202406,36,2441,5.0
E1,M04,104-0,A,SF-104,A,202407,37,2485,5.0
E1,M04,104-0,A,SF-104,A,202408,38,2530,3.0
E1,M04,104-0,A,SF-104,A,202409,39,2574,5.0
E1,M04,104-0,A,SF-104,A,202410,40,2618,8.0
E1,M04,104-0,A,SF-104,A,202411,41,2662,13.0
E1,M04,104-0,A,SF-104,A,202412,42,2706,7.0
E1,M04,104-0,ALL,SF-104,A,202106,0,2500,12.0
E1,M04,104-0,ALL,SF-104,A,202107,1,2630,11.0
E1,M04,104-0,ALL,SF-104,A,202108,2,2760,7.0
E1,M04,104-0,ALL,SF-104,A,202109,3,2890,5.0
E1,M04,104-0,ALL,SF-104,A,202110,4,3020,9.0
E1,M04,104-0,ALL,SF-104,A,202111,5,3150,7.0
E1,M04,104-0,ALL,SF-104,A,202112,6,3280,11.0
E1,M04,104-0,ALL,SF-104,A,202201,7,3410,6.0
E1,M04,104-0,ALL,SF-104,A,202202,8,3540,5.0
E1,M04,104-0,ALL,SF-104,A,202203,9,3670,10.0
E1,M04,104-0,ALL,SF-104,A,202204,10,3800,11.0
E1,M04,104-0,ALL,SF-104,A,202205,11,3930,7.0
E1,M04,104-0,ALL,SF-104,A,202206,12,4060,10.0
E1,M04,104-0,ALL,SF-104,A,202207,13,4190,10.0
E1,M04,104-0,ALL,SF-104,A,202208,14,4320,18.0
E1,M04,104-0,ALL,SF-104,A,202209,15,4450,14.0
E1,M04,104-0,ALL,SF-104,A,202210,16,4580,14.0
E1,M04,104-0,ALL,SF-104,A,202211,17,4710,17.0
E1,M04,104-0,ALL,SF-104,A,202212,18,4840,9.0
E1,M04,104-0,ALL,SF-104,A,202301,19,4970,11.0
E1,M04,104-0,ALL,SF-104,A,202302,20,5100,11.0
E1,M04,104-0,ALL,SF-104,A,202303,21,5230,17.0
E1,M04,104-0,ALL,SF-104,A,202304,22,5360,21.0
E1,M04,104-0,ALL,SF-104,A,202305,23,5490,17.0
E1,M04,104-0,ALL,SF-104,A,202306,24,5620,15.0
E1,M04,104-0,ALL,SF-104,A,202307,25,5750,12.0
E1,M04,104-0,ALL,SF-104,A,202308,26,5880,23.0
E1,M04,104-0,ALL,SF-104,A,202309,27,6010,22.0
E1,M04,104-0,ALL,SF-104,A,202310,28,6140,15.0
E1,M04,104-0,ALL,SF-104,A,202311,29,6270,21.0
E1,M04,104-0,ALL,SF-104,A,202312,30,6400,20.0
E1,M04,104-0,ALL,SF-104,A,202401,31,6530,21.0
E1,M04,104-0,ALL,SF-104,A,202402,32,6660,13.0
E1,M04,104-0,ALL,SF-104,A,202403,33,6790,29.0
E1,M04,104-0,ALL,SF-104,A,202404,34,6920,19.0
E1,M04,104-0,ALL,SF-104,A,202405,35,7050,28.0
E1,M04,104-0,ALL,SF-104,A,202406,36,7180,18.0
E1,M04,104-0,ALL,SF-104,A,202407,37,7310,22.0
E1,M04,104-0,ALL,SF-104,A,202408,38,7440,13.0
E1,M04,104-0,ALL,SF-104,A,202409,39,7570,20.0
E1,M04,104-0,ALL,SF-104,A,202410,40,7700,25.0
E1,M04,104-0,ALL,SF-104,A,202411,41,7830,25.0
E1,M04,104-0,ALL,SF-104,A,202412,42,7960,10.0
E1,M04,104-0,B,SF-104,A,202106,0,600,3.0
E1,M04,104-0,B,SF-104,A,202107,1,631,1.0
E1,M04,104-0,B,SF-104,A,202108,2,662,3.0
E1,M04,104-0,B,SF-104,A,202109,3,694,1.0
E1,M04,104-0,B,SF-104,A,202110,4,725,1.0
E1,M04,104-0,B,SF-104,A,202111,5,756,4.0
E1,M04,104-0,B,SF-104,A,202112,6,787,3.0
E1,M04,104-0,B,SF-104,A,202201,7,818,1.0
E1,M04,104-0,B,SF-104,A,202202,8,850,1.0
E1,M04,104-0,B,SF-104,A,202203,9,881,3.0
E1,M04,104-0,B,SF-104,A,202204,10,912,3.0
E1,M04,104-0,B,SF-104,A,202205,11,943,3.0
E1,M04,104-0,B,SF-104,A,202206,12,974,1.0
E1,M04,104-0,B,SF-104,A,202207,13,1006,0.0
E1,M04,104-0,B,SF-104,A,202208,14,1037,6.0
E1,M04,104-0,B,SF-104,A,202209,15,1068,1.0
E1,M04,104-0,B,SF-104,A,202210,16,1099,4.0
E1,M04,104-0,B,SF-104,A,202211,17,1130,5.0
E1,M04,104-0,B,SF-104,A,202212,18,1162,3.0
E1,M04,104-0,B,SF-104,A,202301,19,1193,2.0
E1,M04,104-0,B,SF-104,A,202302,20,1224,3.0
E1,M04,104-0,B,SF-104,A,202303,21,1255,4.0
E1,M04,104-0,B,SF-104,A,202304,22,1286,3.0
E1,M04,104-0,B,SF-104,A,202305,23,1318,5.0
E1,M04,104-0,B,SF-104,A,202306,24,1349,1.0
E1,M04,104-0,B,SF-104,A,202307,25,1380,2.0
E1,M04,104-0,B,SF-104,A,202308,26,1411,5.0
E1,M04,104-0,B,SF-104,A,202309,27,1442,6.0
E1,M04,104-0,B,SF-104,A,202310,28,1474,3.0
E1,M04,104-0,B,SF-104,A,202311,29,1505,5.0
E1,M04,104-0,B,SF-104,A,202312,30,1536,3.0
E1,M04,104-0,B,SF-104,A,202401,31,1567,3.0
