経過月,事業コード,SF-コード,ランク,開発コード,部番,販社,年月,月次使用数,累積販売台数,lambda0,期待故障数,参照値k,CUSUM,しきい値h,アラート,基準モード,月次p値,スパイクアラート,バーストp値,バーストアラート,アラート種別,総合アラート
79,BIZ1,SF100,L,L_OLD2,100-0001-001,S02,202079,0,7330.0,0.0001284576517941252,0.9415945876509376,1.3584338421318962,0.0,8.0,False,stable,1.0,False,0.8504776726618262,False,,False
80,BIZ1,SF100,L,L_OLD2,100-0001-001,S02,202080,0,7422.0,0.0001284576517941252,0.9534126916159972,1.3754837621149978,0.0,8.0,False,stable,1.0,False,1.0,False,,False
81,BIZ1,SF100,L,L_OLD2,100-0001-001,S02,202081,0,7514.0,0.0001284576517941252,0.9652307955810567,1.3925336820980994,0.0,8.0,False,stable,1.0,False,1.0,False,,False
82,BIZ1,SF100,L,L_OLD2,100-0001-001,S02,202082,0,7605.0,0.0001284576517941252,0.976920441894322,1.4093982768639932,0.0,8.0,False,stable,1.0,False,1.0,False,,False
83,BIZ1,SF100,L,L_OLD2,100-0001-001,S02,202083,0,7697.0,0.0001284576517941252,0.9887385458593816,1.4264481968470948,0.0,8.0,False,stable,1.0,False,1.0,False,,False
84,BIZ1,SF100,L,L_OLD2,100-0001-001,S02,202084,0,7788.0,0.0001284576517941252,1.000428192172647,1.4433127916129889,0.0,8.0,False,stable,1.0,False,1.0,False,,False
85,BIZ1,SF100,L,L_OLD2,100-0001-001,S02,202085,1,7880.0,0.0001284576517941252,1.0122462961377066,1.4603627115960904,0.0,8.0,False,stable,0.6642170651903636,False,0.8679871362584968,False,,False
86,BIZ1,SF100,L,L_OLD2,100-0001-001,S02,202086,0,7972.0,0.0001284576517941252,1.0240644001027661,1.477412631579192,0.0,8.0,False,stable,1.0,False,0.8706811837950617,False,,False
87,BIZ1,SF100,L,L_OLD2,100-0001-001,S02,202087,0,8064.0,0.0001284576517941252,1.0358825040678254,1.4944625515622934,0.0,8.0,False,stable,1.0,False,1.0,False,,False
88,BIZ1,SF100,L,L_OLD2,100-0001-001,S02,202088,0,8155.0,0.0001284576517941252,1.0475721503810909,1.5113271463281872,0.0,8.0,False,stable,1.0,False,1.0,False,,False
89,BIZ1,SF100,L,L_OLD2,100-0001-001,S02,202089,0,8247.0,0.0001284576517941252,1.0593902543461504,1.5283770663112888,0.0,8.0,False,stable,1.0,False,1.0,False,,False
90,BIZ1,SF100,L,L_OLD2,100-0001-001,S02,202090,0,8338.0,0.0001284576517941252,1.0710799006594158,1.5452416610771829,0.0,8.0,False,stable,1.0,False,1.0,False,,False
